App,Version,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
dzo_frameworks_base,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dzo_frameworks_base\frameworks_base\core\tests\coretests\src\android\widget\scroll\arrowscroll\ShortButtonsTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dzo_frameworks_base\frameworks_base\core\tests\coretests\src\android\widget\scroll\ShortButtons.java,dzo_frameworks_base/frameworks_base/core/tests/coretests/src/android/widget/scroll/arrowscroll/ShortButtonsTest.java,dzo_frameworks_base/frameworks_base/core/tests/coretests/src/android/widget/scroll/ShortButtons.java,false,true,true,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false
dboissier_jenkins-control-plugin,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dboissier_jenkins-control-plugin\jenkins-control-plugin\src\test\java\org\codinjutsu\tools\jenkins\view\util\BuildStatusIconTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dboissier_jenkins-control-plugin\jenkins-control-plugin\src\main\java\org\codinjutsu\tools\jenkins\view\util\BuildStatusIcon.java,dboissier_jenkins-control-plugin/jenkins-control-plugin/src/test/java/org/codinjutsu/tools/jenkins/view/util/BuildStatusIconTest.java,dboissier_jenkins-control-plugin/jenkins-control-plugin/src/main/java/org/codinjutsu/tools/jenkins/view/util/BuildStatusIcon.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
dschanoeh_Kayak,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dschanoeh_Kayak\Kayak\Kayak-kcd\src\test\java\com\github\kayak\canio\kcd\NetworkDefinitionTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dschanoeh_Kayak\Kayak\Kayak-kcd\src\main\java\com\github\kayak\canio\kcd\NetworkDefinition.java,dschanoeh_Kayak/Kayak/Kayak-kcd/src/test/java/com/github/kayak/canio/kcd/NetworkDefinitionTest.java,dschanoeh_Kayak/Kayak/Kayak-kcd/src/main/java/com/github/kayak/canio/kcd/NetworkDefinition.java,true,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false
dzo_frameworks_base,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dzo_frameworks_base\frameworks_base\core\tests\coretests\src\android\net\http\SslCertificateTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dzo_frameworks_base\frameworks_base\core\java\android\net\http\SslCertificate.java,dzo_frameworks_base/frameworks_base/core/tests/coretests/src/android/net/http/SslCertificateTest.java,dzo_frameworks_base/frameworks_base/core/java/android/net/http/SslCertificate.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
droolsjbpm_jbpm-form-builder,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_jbpm-form-builder\jbpm-form-builder\jbpm-gwt-form-builder\src\test\java\org\jbpm\formbuilder\server\RESTFormServiceTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_jbpm-form-builder\jbpm-form-builder\jbpm-gwt-form-builder\src\main\java\org\jbpm\formbuilder\server\RESTFormService.java,droolsjbpm_jbpm-form-builder/jbpm-form-builder/jbpm-gwt-form-builder/src/test/java/org/jbpm/formbuilder/server/RESTFormServiceTest.java,droolsjbpm_jbpm-form-builder/jbpm-form-builder/jbpm-gwt-form-builder/src/main/java/org/jbpm/formbuilder/server/RESTFormService.java,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,true,false,false,true,false
Daso_POO---Ejercicios,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\Daso_POO---Ejercicios\POO---Ejercicios\ConejoColita\test\conejocolita\DuenhoTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\Daso_POO---Ejercicios\POO---Ejercicios\ConejoColita\src\conejocolita\Duenho.java,Daso_POO---Ejercicios/POO---Ejercicios/ConejoColita/test/conejocolita/DuenhoTest.java,Daso_POO---Ejercicios/POO---Ejercicios/ConejoColita/src/conejocolita/Duenho.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
digital-preservation_droid,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\digital-preservation_droid\droid\droid-swing-ui\src\test\java\uk\gov\nationalarchives\droid\gui\action\ExitActionTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\digital-preservation_droid\droid\droid-swing-ui\src\main\java\uk\gov\nationalarchives\droid\gui\action\ExitAction.java,digital-preservation_droid/droid/droid-swing-ui/src/test/java/uk/gov/nationalarchives/droid/gui/action/ExitActionTest.java,digital-preservation_droid/droid/droid-swing-ui/src/main/java/uk/gov/nationalarchives/droid/gui/action/ExitAction.java,false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,true,false,true,false,false
digidotcom_idigi-java-monitor-api,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\digidotcom_idigi-java-monitor-api\idigi-java-monitor-api\netty\src\test\java\com\idigi\api\monitor\netty\PublishMessageReceivedEncoderTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\digidotcom_idigi-java-monitor-api\idigi-java-monitor-api\netty\src\main\java\com\idigi\api\monitor\netty\PublishMessageReceivedEncoder.java,digidotcom_idigi-java-monitor-api/idigi-java-monitor-api/netty/src/test/java/com/idigi/api/monitor/netty/PublishMessageReceivedEncoderTest.java,digidotcom_idigi-java-monitor-api/idigi-java-monitor-api/netty/src/main/java/com/idigi/api/monitor/netty/PublishMessageReceivedEncoder.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
datacite_mds,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\datacite_mds\mds\src\test\java\org\datacite\mds\service\impl\PasswordEncoderImplTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\datacite_mds\mds\src\main\java\org\datacite\mds\service\impl\PasswordEncoderImpl.java,datacite_mds/mds/src/test/java/org/datacite/mds/service/impl/PasswordEncoderImplTest.java,datacite_mds/mds/src/main/java/org/datacite/mds/service/impl/PasswordEncoderImpl.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false
douglasjunior_DouglasJuniorTCC,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\douglasjunior_DouglasJuniorTCC\DouglasJuniorTCC\JGitMinerWeb\src\test\java\br\edu\utfpr\cm\minerador\services\metric\model\CommitTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\douglasjunior_DouglasJuniorTCC\DouglasJuniorTCC\JGitMinerWeb\src\main\java\br\edu\utfpr\cm\minerador\services\metric\model\Commit.java,douglasjunior_DouglasJuniorTCC/DouglasJuniorTCC/JGitMinerWeb/src/test/java/br/edu/utfpr/cm/minerador/services/metric/model/CommitTest.java,douglasjunior_DouglasJuniorTCC/DouglasJuniorTCC/JGitMinerWeb/src/main/java/br/edu/utfpr/cm/minerador/services/metric/model/Commit.java,true,false,true,false,true,false,false,false,false,false,false,false,false,true,true,false,true,false,false,false,false
d2rq_d2rq,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\d2rq_d2rq\d2rq\test\de\fuberlin\wiwiss\d2rq\pp\PrettyPrinterTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\d2rq_d2rq\d2rq\src\de\fuberlin\wiwiss\d2rq\pp\PrettyPrinter.java,d2rq_d2rq/d2rq/test/de/fuberlin/wiwiss/d2rq/pp/PrettyPrinterTest.java,d2rq_d2rq/d2rq/src/de/fuberlin/wiwiss/d2rq/pp/PrettyPrinter.java,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,false,false
d2rq_d2rq,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\d2rq_d2rq\d2rq\test\de\fuberlin\wiwiss\d2rq\algebra\CompatibleRelationGroupTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\d2rq_d2rq\d2rq\src\de\fuberlin\wiwiss\d2rq\algebra\CompatibleRelationGroup.java,d2rq_d2rq/d2rq/test/de/fuberlin/wiwiss/d2rq/algebra/CompatibleRelationGroupTest.java,d2rq_d2rq/d2rq/src/de/fuberlin/wiwiss/d2rq/algebra/CompatibleRelationGroup.java,true,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,false,true,false
droolsjbpm_drools,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_drools\drools\drools-workbench-models\drools-workbench-models-guided-dtable\src\test\java\org\drools\workbench\models\guided\dtable\shared\model\ActionInsertFactCol52Test.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_drools\drools\drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\ActionInsertFactCol52.java,droolsjbpm_drools/drools/drools-workbench-models/drools-workbench-models-guided-dtable/src/test/java/org/drools/workbench/models/guided/dtable/shared/model/ActionInsertFactCol52Test.java,droolsjbpm_drools/drools/drools-workbench-models/drools-workbench-models-guided-dtable/src/main/java/org/drools/workbench/models/guided/dtable/shared/model/ActionInsertFactCol52.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true,false,false,true,false
droolsjbpm_guvnor,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_guvnor\guvnor\guvnor-asset-mgmt\guvnor-asset-mgmt-backend\src\test\java\org\guvnor\asset\management\backend\service\AssetManagementServiceImplTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_guvnor\guvnor\guvnor-asset-mgmt\guvnor-asset-mgmt-backend\src\main\java\org\guvnor\asset\management\backend\service\AssetManagementServiceImpl.java,droolsjbpm_guvnor/guvnor/guvnor-asset-mgmt/guvnor-asset-mgmt-backend/src/test/java/org/guvnor/asset/management/backend/service/AssetManagementServiceImplTest.java,droolsjbpm_guvnor/guvnor/guvnor-asset-mgmt/guvnor-asset-mgmt-backend/src/main/java/org/guvnor/asset/management/backend/service/AssetManagementServiceImpl.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false
